3.210000000000000075e-01 -3.552534104024619444e-01 -6.020554739567841596e-01 -6.316180611395901812e-01 -3.114122654631756304e-01 -5.325594543064902098e-01 -5.506994850707339628e-01
3.310000000000000164e-01 -3.468255605041817291e-01 -5.855711349233588825e-01 -6.135202294281713042e-01 -3.039515814947603700e-01 -5.173944791454653247e-01 -5.340869770045251208e-01
3.410000000000000253e-01 -3.386123675468833416e-01 -5.695937002981680264e-01 -5.960337261594160774e-01 -2.966939913467331880e-01 -5.027299901770906354e-01 -5.180808329886740227e-01
3.509999999999999787e-01 -3.306013366871407566e-01 -5.540948415958668605e-01 -5.791215752325149513e-01 -2.896268150076150016e-01 -4.885370418456307928e-01 -5.026433159327182709e-01
3.609999999999999876e-01 -3.227809722458985231e-01 -5.390483799811013332e-01 -5.627498246626869705e-01 -2.827384242495298849e-01 -4.747889144026604669e-01 -4.877397978481786134e-01
3.709999999999999964e-01 -3.151406741814666845e-01 -5.244300523121599999e-01 -5.468872307956407219e-01 -2.760181327069196611e-01 -4.614608728978688013e-01 -4.733384366148424838e-01
3.810000000000000053e-01 -3.076706500249710152e-01 -5.102173397561503565e-01 -5.315049833772514942e-01 -2.694561021050368987e-01 -4.485299893214817479e-01 -4.594098941728752550e-01
3.910000000000000142e-01 -3.003618361736702380e-01 -4.963893094581667831e-01 -5.165764651475072133e-01 -2.630432584406609542e-01 -4.359749783397376399e-01 -4.459270897812723233e-01
4.010000000000000231e-01 -2.932058204452195338e-01 -4.829264740515419874e-01 -5.020770407668276869e-01 -2.567712099784473234e-01 -4.237760513737249268e-01 -4.328649831152955874e-01
4.110000000000000320e-01 -2.861948280657390375e-01 -4.698106665638260848e-01 -4.879838707819966759e-01 -2.506322291659968671e-01 -4.119147865402609798e-01 -4.202003828764307447e-01
4.210000000000000409e-01 -2.793215728360428640e-01 -4.570249287330745980e-01 -4.742757470672357978e-01 -2.446191001812938470e-01 -4.003740124357753061e-01 -4.079117773211105025e-01
4.310000000000000497e-01 -2.725793069833756244e-01 -4.445534105999734975e-01 -4.609329467668203950e-01 -2.387251655647275039e-01 -3.891377035934134310e-01 -3.959791836988667546e-01
4.410000000000000031e-01 -2.659583152419899288e-01 -4.323812809463918883e-01 -4.479371022423980220e-01 -2.329408174264588072e-01 -3.781908871546837969e-01 -3.843840140781110692e-01
4.510000000000000120e-01 -2.594629559954433340e-01 -4.204946459282837279e-01 -4.352710849227368062e-01 -2.272705360496209970e-01 -3.675195580746182245e-01 -3.731089554257279173e-01
4.610000000000000209e-01 -2.530774882953787386e-01 -4.088804759171972836e-01 -4.229189012742335940e-01 -2.216987146571633149e-01 -3.571106028405345301e-01 -3.621378621333006254e-01
4.710000000000000298e-01 -2.468001810074595403e-01 -3.975265391858446851e-01 -4.108655993817852403e-01 -2.162237665586918545e-01 -3.469517303297783295e-01 -3.514556594516958232e-01
4.810000000000000386e-01 -2.406262123746277237e-01 -3.864213417748151302e-01 -3.990971848416257073e-01 -2.108410229488485166e-01 -3.370314090980318089e-01 -3.410482565160444790e-01
4.909999999999999920e-01 -2.345510611914742305e-01 -3.755540726470805724e-01 -3.876005448634999850e-01 -2.055461225230666156e-01 -3.273388101994947896e-01 -3.309024678310653056e-01
5.010000000000000009e-01 -2.285704887465712931e-01 -3.649145540500935425e-01 -3.763633796226611428e-01 -2.003349920454100819e-01 -3.178637554329608594e-01 -3.210059422418277131e-01
5.110000000000000098e-01 -2.226805078956379802e-01 -3.544931958810318973e-01 -3.653741400446992027e-01 -1.952038142134354670e-01 -3.085966697860177965e-01 -3.113470985461677110e-01
5.210000000000000187e-01 -2.168773708627645957e-01 -3.442809541266766415e-01 -3.546219712985889672e-01 -1.901490143939658650e-01 -2.995285381399990787e-01 -3.019150670166340089e-01
5.310000000000000275e-01 -2.111575513486115274e-01 -3.342692927778024847e-01 -3.440966613888190029e-01 -1.851672418009825405e-01 -2.906508656070628249e-01 -2.926996361937866942e-01
5.410000000000000364e-01 -2.055177263116953201e-01 -3.244501489019374074e-01 -3.337885942909818437e-01 -1.802553504602091849e-01 -2.819556411825814290e-01 -2.836912043923535132e-01
5.510000000000000453e-01 -1.999547666066606721e-01 -3.148159005162549096e-01 -3.236887071697636120e-01 -1.754103891339288956e-01 -2.734353043294266983e-01 -2.748807354318691942e-01
5.609999999999999432e-01 -1.944657195243235104e-01 -3.053593371399498380e-01 -3.137768842062690355e-01 -1.706295832452339178e-01 -2.650827143708754940e-01 -2.662481511217713592e-01
5.709999999999999520e-01 -1.890477900737345673e-01 -2.960736325697152505e-01 -3.040685352943640063e-01 -1.659103156139119239e-01 -2.568911222135692451e-01 -2.578089087310950211e-01
5.809999999999999609e-01 -1.836983457828288424e-01 -2.869523198312601275e-01 -2.945441174696846742e-01 -1.612501308007915357e-01 -2.488541443516212037e-01 -2.495435213103121830e-01
5.909999999999999698e-01 -1.784148961587641857e-01 -2.779892680382675119e-01 -2.851964206831517079e-01 -1.566467141579697686e-01 -2.409657388735957362e-01 -2.414448424565837636e-01
6.009999999999999787e-01 -1.731950831082105791e-01 -2.691786610199119467e-01 -2.760186222756548236e-01 -1.520978819148465500e-01 -2.332201833165076510e-01 -2.335061198783761893e-01
6.109999999999999876e-01 -1.680366743306809518e-01 -2.605149775268412737e-01 -2.670042614075349707e-01 -1.476015742683718102e-01 -2.256120541807699331e-01 -2.257209689957682675e-01
6.209999999999999964e-01 -1.629375551719986215e-01 -2.519929966019972545e-01 -2.581472154767899263e-01 -1.431558469933076894e-01 -2.181362316752633035e-01 -2.180833486134868549e-01
6.310000000000000053e-01 -1.578957191443607633e-01 -2.436076843058770924e-01 -2.494416783577149410e-01 -1.387588617546490766e-01 -2.107877858809233951e-01 -2.105875384784438586e-01
6.410000000000000142e-01 -1.529092695530603063e-01 -2.353543247449701170e-01 -2.408821402853625337e-01 -1.344088875562187702e-01 -2.035621072767608009e-01 -2.032281185537382906e-01
6.510000000000000231e-01 -1.479765254964522658e-01 -2.272284173438914867e-01 -2.324633692507697691e-01 -1.301044066003463062e-01 -1.964548035560492734e-01 -1.959999498584924227e-01
6.610000000000000320e-01 -1.430953685432105882e-01 -2.192256421549916845e-01 -2.241803937696795201e-01 -1.258434608487219719e-01 -1.894616645319575354e-01 -1.888981567365756731e-01
6.710000000000000409e-01 -1.382645759660498519e-01 -2.113419179559083427e-01 -2.160284869119987738e-01 -1.216249851627320272e-01 -1.825787198700398462e-01 -1.819181104326604848e-01
6.810000000000000497e-01 -1.334824580089818413e-01 -2.035733424484050813e-01 -2.080031514808687310e-01 -1.174474445063948685e-01 -1.758021789630581089e-01 -1.750554138647787694e-01
6.910000000000000586e-01 -1.287475390599095992e-01 -1.959161934845065900e-01 -2.001001062504613182e-01 -1.133095150551853142e-01 -1.691284318654632524e-01 -1.683058874935181026e-01
7.010000000000000675e-01 -1.240584126391392483e-01 -1.883669266529465480e-01 -1.923152731726260334e-01 -1.092099391561304894e-01 -1.625540466188900302e-01 -1.616655561973236455e-01
7.110000000000000764e-01 -1.194137385259748940e-01 -1.809221337576392974e-01 -1.846447654734521826e-01 -1.051475224338628417e-01 -1.560757275019154233e-01 -1.551306370719623684e-01
7.210000000000000853e-01 -1.148122433275250848e-01 -1.735785827553861238e-01 -1.770848765724215845e-01 -1.011211343436046184e-01 -1.496903547622286945e-01 -1.486975280800002519e-01
7.310000000000000941e-01 -1.102526997137179832e-01 -1.663331822665767845e-01 -1.696320697530322441e-01 -9.712968740963989767e-02 -1.433949489437370828e-01 -1.423627974825294740e-01
7.410000000000001030e-01 -1.057339483754507203e-01 -1.591829573256965114e-01 -1.622829685316972415e-01 -9.317215918919173612e-02 -1.371866464767214355e-01 -1.361231739913793815e-01
7.510000000000001119e-01 -1.012548698763131583e-01 -1.521230092541437096e-01 -1.550343476661105446e-01 -8.924756415406259746e-02 -1.310606594091610899e-01 -1.299755375858783757e-01
7.610000000000001208e-01 -9.681441548737727831e-02 -1.451547942898160082e-01 -1.478831247608570765e-01 -8.535498453381017148e-02 -1.250185539096876353e-01 -1.239169109433287119e-01
7.710000000000001297e-01 -9.241159534124837593e-02 -1.382736097300117650e-01 -1.408263524154243218e-01 -8.149355851579907772e-02 -1.190557363029592503e-01 -1.179444514357871759e-01
7.809999999999999165e-01 -8.804537167486491123e-02 -1.314769706784502945e-01 -1.338612108843154624e-01 -7.766237350945459639e-02 -1.131698297191748026e-01 -1.120554436513826330e-01
7.909999999999999254e-01 -8.371482016501013979e-02 -1.247624901200208164e-01 -1.269850012022051000e-01 -7.386062753326483321e-02 -1.073585540867794674e-01 -1.062472923998824537e-01
8.009999999999999343e-01 -7.941910171952476505e-02 -1.181278787075753650e-01 -1.201951387498785967e-01 -7.008760104145589365e-02 -1.016197258486420257e-01 -1.005175161677569068e-01
8.109999999999999432e-01 -7.515733662162232820e-02 -1.115709397798834157e-01 -1.134891472179895555e-01 -6.634253111765317512e-02 -9.595125291499474740e-02 -9.486374098974349744e-02
8.209999999999999520e-01 -7.092870752522867361e-02 -1.050895646713008030e-01 -1.068646529482584484e-01 -6.262471451725601379e-02 -9.035112992659084796e-02 -8.928369470553210174e-02
8.309999999999999609e-01 -6.673242884097944916e-02 -9.868172831002769430e-02 -1.003193796245372138e-01 -5.893347710384716498e-02 -8.481743380303143065e-02 -8.377520157616087648e-02
8.409999999999999698e-01 -6.256774676595949769e-02 -9.234549550482443192e-02 -9.385114328189643473e-02 -5.526817393183516142e-02 -7.934832999762697625e-02 -7.833617723223053331e-02
8.509999999999999787e-01 -5.843393762398212815e-02 -8.607897388290791651e-02 -8.745784762350818087e-02 -5.162818763699837665e-02 -7.394202540298044912e-02 -7.296462393247742095e-02
8.609999999999999876e-01 -5.433030600879226735e-02 -7.988037716815393763e-02 -8.113747961307092582e-02 -4.801292663793316207e-02 -6.859683160769484978e-02 -6.765862610953014833e-02
8.709999999999999964e-01 -5.025618355126049847e-02 -7.374797551294159925e-02 -7.488810532855370850e-02 -4.442182394922314370e-02 -6.331111520734077069e-02 -6.241634618428090059e-02
8.810000000000000053e-01 -4.621092743434811190e-02 -6.768010418698498787e-02 -6.870786606195410096e-02 -4.085433575946440660e-02 -5.808330648176470573e-02 -5.723602062959842057e-02
8.910000000000000142e-01 -4.219391927011156146e-02 -6.167516049085821489e-02 -6.259497464410064549e-02 -3.730994035700905403e-02 -5.291189629898788299e-02 -5.211595626699490336e-02
9.010000000000000231e-01 -3.820456338941769642e-02 -5.573160451206361082e-02 -5.654771198076666283e-02 -3.378813647588341934e-02 -4.779543686526432911e-02 -4.705452677988784110e-02
9.110000000000000320e-01 -3.424229636191682136e-02 -4.984794092471441646e-02 -5.056442378871266879e-02 -3.028845286538765086e-02 -4.273252352453919128e-02 -4.205016942991518514e-02
9.210000000000000409e-01 -3.030654477517575468e-02 -4.402274080245777155e-02 -4.464351751549407166e-02 -2.681040613159989608e-02 -3.772181657121154857e-02 -3.710138196226149543e-02
9.310000000000000497e-01 -2.639678793294701620e-02 -3.825462198823712662e-02 -3.878345943185275424e-02 -2.335356348022258818e-02 -3.276202162384787842e-02 -3.220671968758212489e-02
9.410000000000000586e-01 -2.251251212081208444e-02 -3.254224898678028527e-02 -3.298277188770632612e-02 -1.991749703599662857e-02 -2.785188952579679272e-02 -2.736479272930764442e-02
9.510000000000000675e-01 -1.865297673928670991e-02 -2.688459667025543468e-02 -2.724003071679689109e-02 -1.650155003237863474e-02 -2.299048005800337358e-02 -2.257426342573186015e-02
9.610000000000000764e-01 -1.481819654129183476e-02 -2.127985733108838512e-02 -2.155386278663533675e-02 -1.310581909007976602e-02 -1.817606900100569509e-02 -1.783384387634866577e-02
9.710000000000000853e-01 -1.100746001194762534e-02 -1.572713818587979234e-02 -1.592294368041538219e-02 -9.729672658291443899e-03 -1.340784565442910969e-02 -1.314229362425193247e-02
9.810000000000000941e-01 -7.220326121196939638e-03 -1.022538199025800447e-02 -1.034599550014229062e-02 -6.372747804385359323e-03 -8.684833461418019554e-03 -8.498417465021597048e-03
9.910000000000001030e-01 -3.456197345468692110e-03 -4.772108195457465916e-03 -4.821784794350254810e-03 -3.034523292923852616e-03 -4.004631182422770282e-03 -3.901063375053540495e-03
1.001000000000000112e+00 1.785285024866792281e-04 1.781405002643314506e-04 2.108046805124572673e-04 4.934270322469753306e-04 7.518234207677317342e-04 8.991874520106647598e-04
1.011000000000000121e+00 2.852087405003100613e-03 1.057244836263916557e-03 1.256605295190031755e-03 5.887388386444868636e-03 6.577359809340583771e-03 7.877897845237284702e-03
1.021000000000000130e+00 5.531621740368741595e-03 1.938889141096597577e-03 2.296652239980858257e-03 1.127146651551916984e-02 1.235982604515626325e-02 1.479180108253012882e-02
1.031000000000000139e+00 8.216369837983579505e-03 2.820636839579944259e-03 3.331162555197914911e-03 1.664507626690877110e-02 1.809762371091343941e-02 2.164226912116804999e-02
1.040999999999999925e+00 1.090609166965270972e-02 3.704099243429798648e-03 4.360342777065839316e-03 2.200815141950020204e-02 2.379317922610160035e-02 2.843062985471350376e-02
1.050999999999999934e+00 1.360037404908377712e-02 4.589155583938820185e-03 5.384389476983300789e-03 2.736044992097705700e-02 2.944716471710166414e-02 3.515816894032292028e-02
1.060999999999999943e+00 1.629857244839379160e-02 5.475459680376443782e-03 6.403489772566015557e-03 3.270149575319634266e-02 3.506000548802445244e-02 4.182613153471753664e-02
1.070999999999999952e+00 1.900080265382365560e-02 6.363618933100410879e-03 7.417821808955297504e-03 3.803157063355470935e-02 4.063305978312958117e-02 4.843572394542217108e-02
1.080999999999999961e+00 2.170645503660624878e-02 7.253340937184754762e-03 8.427555213914736387e-03 4.335022832811025184e-02 4.616676613249050265e-02 5.498811520055237045e-02
1.090999999999999970e+00 2.441517803400160627e-02 8.144612708789963212e-03 9.432851528943499153e-03 4.865727818544331174e-02 5.166182328023469217e-02 6.148443854267808539e-02
1.100999999999999979e+00 2.712664334258514318e-02 9.037420050328634491e-03 1.043386461706579879e-02 5.395255036806689136e-02 5.711891021779959277e-02 6.792579285044711424e-02
1.110999999999999988e+00 2.984051697852562954e-02 9.931747638678678838e-03 1.143074104582504635e-02 5.923586695662208523e-02 6.253868691667942292e-02 7.431324399271176107e-02
1.120999999999999996e+00 3.255648912337045370e-02 1.082757911524725829e-02 1.242362045402715942e-02 6.450707184338815015e-02 6.792179502670850355e-02 8.064782611797111089e-02
1.131000000000000005e+00 3.527426312614192344e-02 1.172489716044404842e-02 1.341263589668393111e-02 6.976601976971029406e-02 7.326885854623386984e-02 8.693054288339036040e-02
1.141000000000000014e+00 3.799355224484376320e-02 1.262368357731894972e-02 1.439791417045554675e-02 7.501257311724551791e-02 7.858048445973822571e-02 9.316236862650655037e-02
1.151000000000000023e+00 4.071408015133032299e-02 1.352392585136270690e-02 1.537957612393150639e-02 8.024660244449211000e-02 8.385726984281156871e-02 9.934424948231224128e-02
1.161000000000000032e+00 4.343558129135387247e-02 1.442559207141837392e-02 1.635773695146143514e-02 8.546798689597380483e-02 8.909977729752729947e-02 1.054771044492899962e-01
1.171000000000000041e+00 4.615780036408053538e-02 1.532866752760208076e-02 1.733250646890386812e-02 9.067661371363833211e-02 9.430857204534244531e-02 1.115618264067721882e-01
1.181000000000000050e+00 4.888049194365521460e-02 1.623313118396678412e-02 1.830398937954664379e-02 9.587237790094800538e-02 9.948419887600995493e-02 1.175992830859627913e-01
1.191000000000000059e+00 5.160341988305342659e-02 1.713896144754842310e-02 1.927228552051609908e-02 1.010551816666519220e-01 1.046271883725167773e-01 1.235903179976444860e-01
1.201000000000000068e+00 5.432635713218356144e-02 1.804613622454345409e-02 2.023749010210196611e-02 1.062249342717703077e-01 1.097380574040051626e-01 1.295357513182953113e-01
1.211000000000000076e+00 5.704908556165452782e-02 1.895463296954269170e-02 2.119969393016154710e-02 1.113815519015482619e-01 1.148173095962315565e-01 1.354363807368308970e-01
1.221000000000000085e+00 5.977139449609884109e-02 1.986442873531099954e-02 2.215898361945432826e-02 1.165249562258558746e-01 1.198654357840107515e-01 1.412929822646928901e-01
1.231000000000000094e+00 6.249308219656181385e-02 2.077550021723377494e-02 2.311544179686178535e-02 1.216550759200349663e-01 1.248829144440291444e-01 1.471063110099243565e-01
1.241000000000000103e+00 6.521395464077640869e-02 2.168783890889693089e-02 2.406914729040649306e-02 1.267718454786699589e-01 1.298702272222957144e-01 1.528771019179534785e-01
1.251000000000000112e+00 6.793382470918574167e-02 2.260139180356447036e-02 2.502017531329744568e-02 1.318752044377851096e-01 1.348277999957525064e-01 1.586060704808328337e-01
1.261000000000000121e+00 7.065251296322354324e-02 2.351614879947343251e-02 2.596859763551520248e-02 1.369650981842645832e-01 1.397560906196477215e-01 1.642939134156703174e-01
1.271000000000000130e+00 7.336984574754744359e-02 2.443208556708778914e-02 2.691448274803097049e-02 1.420414760906969776e-01 1.446555321260282190e-01 1.699413093147326970e-01
1.281000000000000139e+00 7.608562143450446624e-02 2.534917760712491336e-02 2.785789601853873657e-02 1.471042577927921813e-01 1.495265471045348071e-01 1.755489192679412780e-01
1.291000000000000147e+00 7.879976503986205194e-02 2.626740028634355975e-02 2.879889983923257166e-02 1.521534878356637643e-01 1.543695480401632292e-01 1.811173874597509503e-01
1.301000000000000156e+00 8.151209383815882781e-02 2.718672886426314050e-02 2.973755376751338261e-02 1.571891013217264210e-01 1.591849376391149262e-01 1.866473417403838875e-01
1.311000000000000165e+00 8.422240614305337436e-02 2.810713852207556707e-02 3.067391465850395627e-02 1.622110127194950069e-01 1.639731091403214547e-01 1.921393941748076040e-01
1.321000000000000174e+00 8.693059284655361985e-02 2.902860438763887885e-02 3.160803679441567121e-02 1.672192274298024417e-01 1.687344466158030576e-01 1.975941415681577440e-01
1.331000000000000183e+00 8.963651739469513657e-02 2.995110156054968734e-02 3.253997200263174933e-02 1.722137217961171585e-01 1.734693252586882173e-01 2.030121659703414683e-01
1.341000000000000192e+00 9.234004758386976652e-02 3.087252183176620798e-02 3.346976977206744114e-02 1.771944749280016940e-01 1.781760283588457727e-01 2.083940351603357499e-01
1.351000000000000201e+00 9.504106036100160027e-02 3.179699390470885206e-02 3.439747736097477360e-02 1.821614735236526950e-01 1.828590677709724943e-01 2.137403031108001950e-01
1.360999999999999988e+00 9.773942577667406317e-02 3.272242788667062419e-02 3.532313990252090863e-02 1.871146958574159969e-01 1.875167286365734542e-01 2.190515104344981367e-01
1.370999999999999996e+00 1.004350347184061326e-01 3.364878876556772619e-02 3.624680050167658485e-02 1.920541395358187631e-01 1.921493430970268035e-01 2.243281848129707046e-01
1.381000000000000005e+00 1.031277720811074605e-01 3.457605679552679112e-02 3.716850033081340460e-02 1.969797946959597756e-01 1.967572508959373745e-01 2.295708414082164306e-01
1.391000000000000014e+00 1.058175299690240628e-01 3.550420733095077663e-02 3.808827871757987371e-02 2.018916572296521328e-01 2.013407794239280568e-01 2.347799832586605628e-01
1.401000000000000023e+00 1.085042085552384572e-01 3.643321582546915627e-02 3.900617323142041570e-02 2.067897296745989377e-01 2.059002489275702508e-01 2.399561016595331553e-01
1.411000000000000032e+00 1.111877001839274848e-01 3.736306427827724985e-02 3.992221976384675158e-02 2.116740053378619313e-01 2.104359791508392252e-01 2.450996765289177315e-01
1.421000000000000041e+00 1.138679129565540321e-01 3.829371577762578915e-02 4.083645260584695125e-02 2.165444919023032655e-01 2.149482640708932080e-01 2.502111767595077141e-01
1.431000000000000050e+00 1.165447561940649579e-01 3.922515234528467509e-02 4.174890452084155379e-02 2.214011969189761120e-01 2.194374099274886969e-01 2.552910605571625524e-01
1.441000000000000059e+00 1.192180739371526271e-01 4.015734996869327333e-02 4.265960681567750046e-02 2.262440613301788250e-01 2.239037104365793895e-01 2.603397757668928780e-01
1.451000000000000068e+00 1.218879800023620202e-01 4.109028479978010101e-02 4.356858940618985737e-02 2.310732945405263861e-01 2.283474531569968657e-01 2.653577601860744317e-01
1.461000000000000076e+00 1.245541928257300479e-01 4.202393315879988933e-02 4.447588088207727469e-02 2.358887092951632847e-01 2.327689196666864468e-01 2.703454418668220227e-01
1.471000000000000085e+00 1.272167019424420287e-01 4.295827154683456994e-02 4.538150856622294449e-02 2.406903881714627658e-01 2.371683857327624434e-01 2.753032394067713717e-01
1.481000000000000094e+00 1.298754348117011626e-01 4.389327665124743288e-02 4.628549857253511784e-02 2.454783504295503516e-01 2.415461214765310949e-01 2.802315622288549246e-01
1.491000000000000103e+00 1.325303143500743130e-01 4.482893382352560324e-02 4.718787586154485347e-02 2.502526095659444172e-01 2.459024000002631716e-01 2.851308108516083517e-01
1.501000000000000112e+00 1.351812743171347253e-01 4.576522674756619558e-02 4.808866429252172531e-02 2.550131887185782542e-01 2.502374872036589037e-01 2.900013771491827264e-01
1.511000000000000121e+00 1.378282480291437295e-01 4.670209507017067385e-02 4.898788667353184967e-02 2.597601094071493311e-01 2.545515995540523768e-01 2.948436446021584501e-01
1.521000000000000130e+00 1.404711723250188504e-01 4.763953887381472407e-02 4.988556480899739021e-02 2.644933955071759879e-01 2.588450086984131482e-01 2.996579885394131115e-01
1.531000000000000139e+00 1.431099864440127378e-01 4.857753587935213085e-02 5.078171954466636356e-02 2.692130721593344322e-01 2.631179587980133627e-01 3.044447763711812249e-01
1.541000000000000147e+00 1.457446320265656237e-01 4.951606403827953778e-02 5.167637081191477771e-02 2.739191657817211523e-01 2.673706892480699482e-01 3.092043678144843488e-01
1.551000000000000156e+00 1.483750535125483161e-01 5.045510150402578164e-02 5.256953766919929966e-02 2.786117044874686921e-01 2.716034347765277635e-01 3.139371151097271051e-01
1.561000000000000165e+00 1.510011975815409302e-01 5.139462668432228515e-02 5.346123833959598448e-02 2.832907175483788675e-01 2.758164256138638248e-01 3.186433632308614539e-01
1.571000000000000174e+00 1.536230132257278003e-01 5.233461821044765178e-02 5.435149025158851621e-02 2.879562354808893332e-01 2.800098875826435574e-01 3.233234500870008632e-01
1.581000000000000183e+00 1.562404518234787876e-01 5.327505499543291889e-02 5.524031007182195196e-02 2.926082901389693847e-01 2.841840422665249388e-01 3.279777067185846717e-01
1.591000000000000192e+00 1.588534672431723138e-01 5.421591605581935897e-02 5.612771374132313057e-02 2.972469148324118904e-01 2.883391069430926712e-01 3.326064574851548827e-01
1.601000000000000201e+00 1.614620143433939115e-01 5.515718078255525680e-02 5.701371650834173577e-02 3.018721428509274496e-01 2.924752949606852503e-01 3.372100202484167308e-01
1.610999999999999988e+00 1.640660515928489827e-01 5.609882876315350209e-02 5.789833295772821298e-02 3.064840100955771862e-01 2.965928156658389492e-01 3.417887065477961950e-01
1.620999999999999996e+00 1.666655360299581501e-01 5.704083982947589365e-02 5.878157704335032485e-02 3.110825500522110265e-01 3.006918745485289146e-01 3.463428217709077495e-01
1.631000000000000005e+00 1.692604307253335882e-01 5.798319405630546902e-02 5.966346211483498224e-02 3.156678012767957786e-01 3.047726733417410738e-01 3.508726653180667121e-01
1.641000000000000014e+00 1.718506980287544672e-01 5.892587179650303486e-02 6.054400094436006990e-02 3.202398006523868301e-01 3.088354101465774493e-01 3.553785307612413180e-01
1.651000000000000023e+00 1.744363036937518763e-01 5.986885355462410324e-02 6.142320575471668653e-02 3.247985875332815020e-01 3.128802794016056210e-01 3.598607059979681555e-01
1.661000000000000032e+00 1.770172137618470920e-01 6.081212017476183423e-02 6.230108824252763439e-02 3.293442006397751531e-01 3.169074721574656195e-01 3.643194733999898238e-01
1.671000000000000041e+00 1.795933964725942578e-01 6.175565271797676253e-02 6.317765960166986383e-02 3.338766799880424352e-01 3.209171760398584206e-01 3.687551099575993585e-01
1.681000000000000050e+00 1.821648218979775302e-01 6.269943248913381617e-02 6.405293054742818015e-02 3.383960665338466844e-01 3.249095753646482621e-01 3.731678874184372607e-01
1.691000000000000059e+00 1.847314618596574698e-01 6.364344104117976297e-02 6.492691133626758704e-02 3.429024021087677676e-01 3.288848512185890693e-01 3.775580724225579554e-01
1.701000000000000068e+00 1.872932883427075035e-01 6.458766017372967461e-02 6.579961178854741577e-02 3.473957278449720798e-01 3.328431815382981163e-01 3.819259266331491709e-01
1.711000000000000076e+00 1.898502767368392130e-01 6.553207192866453146e-02 6.667104130641726689e-02 3.518760874314988407e-01 3.367847411867166407e-01 3.862717068623399697e-01
1.721000000000000085e+00 1.924024017353095917e-01 6.647665859582187198e-02 6.754120889322727528e-02 3.563435230258588660e-01 3.407097020269626575e-01 3.905956651939907487e-01
1.731000000000000094e+00 1.949496407709829793e-01 6.742140270625664178e-02 6.841012317264197340e-02 3.607980787030343195e-01 3.446182329942118483e-01 3.948980491022748285e-01
1.741000000000000103e+00 1.974919726201017911e-01 6.836628703516559047e-02 6.927779240467692168e-02 3.652397990737999978e-01 3.485105001653829859e-01 3.991791015661498854e-01
1.751000000000000112e+00 2.000293760468743187e-01 6.931129459867782505e-02 7.014422450196912406e-02 3.696687279390351577e-01 3.523866668263698765e-01 4.034390611809247074e-01
1.761000000000000121e+00 2.025618322904227664e-01 7.025640868559461516e-02 7.100942704668292138e-02 3.740849107924582029e-01 3.562468935706355477e-01 4.076781622658239845e-01
1.771000000000000130e+00 2.050893233532969928e-01 7.120161272672648201e-02 7.187340730485981821e-02 3.784883931212535968e-01 3.600913382317303957e-01 4.118966349689772710e-01
1.781000000000000139e+00 2.076118328392381474e-01 7.214689048710336283e-02 7.273617224042648599e-02 3.828792212498790537e-01 3.639201561410776997e-01 4.160947053681892105e-01
1.791000000000000147e+00 2.101293446805526377e-01 7.309222593565153914e-02 7.359772852973382740e-02 3.872574410884295215e-01 3.677335000573565549e-01 4.202725955695492677e-01
