6.410000000000000142e-01 3.497230294145065588e-01 3.922567163429354631e-01 4.006808692639242109e-01 4.103197133320541923e-01 4.966227928288624027e-01 5.243738606267271951e-01 4.503651707251729586e-01 5.395263298628371063e-01 5.545047041021754497e-01
6.510000000000000231e-01 3.363186318201252245e-01 3.775043145935570998e-01 3.856720689167178473e-01 3.947425656523200210e-01 4.783320664316719761e-01 5.052244625081931950e-01 4.333979615961929266e-01 5.198496018787073236e-01 5.343925720896439691e-01
6.610000000000000320e-01 3.232236318468184044e-01 3.630758043946592517e-01 3.709890729954411492e-01 3.795150131643199032e-01 4.604168913020343368e-01 4.864576669728395975e-01 4.168025712194085575e-01 5.005636711506652459e-01 5.146729151653424150e-01
6.710000000000000409e-01 3.104270316464608492e-01 3.489597675729677606e-01 3.566204266326434280e-01 3.646248184236104417e-01 4.428644900918916050e-01 4.680605894077219942e-01 4.005661803025338807e-01 4.816554749428255677e-01 4.953326763552863277e-01
6.810000000000000497e-01 2.979183647928424494e-01 3.351453342734070362e-01 3.425552242263177338e-01 3.500603266643596556e-01 4.256626820471958172e-01 4.500209428268239775e-01 3.846765715618067905e-01 4.631125524857691023e-01 4.763593989613211788e-01
6.910000000000000586e-01 2.856876638726532081e-01 3.216221498117906030e-01 3.287830762728495837e-01 3.358104308154563067e-01 4.087998478261589130e-01 4.323270027995514408e-01 3.691220940547336737e-01 4.449230098459568961e-01 4.577411915755618121e-01
7.010000000000000675e-01 2.737254304538176419e-01 3.083803439346373132e-01 3.152940786024738817e-01 3.218645390424365593e-01 3.922648968173462203e-01 4.149675748587943747e-01 3.538916300564410311e-01 4.270754872716913120e-01 4.394666955558506061e-01
7.110000000000000764e-01 2.620226072281902630e-01 2.954105022824480842e-01 3.020787838226134947e-01 3.082125446026292570e-01 3.760472367498027269e-01 3.979319641914335626e-01 3.389745642679928839e-01 4.095591288109045047e-01 4.215250547673398684e-01
7.210000000000000853e-01 2.505705521452538664e-01 2.827036398724415700e-01 2.891281747763878585e-01 2.948447978215699150e-01 3.601367454073579610e-01 3.812099474161145807e-01 3.243607551649873022e-01 3.923635540154913892e-01 4.039058873968930929e-01
7.310000000000000941e-01 2.393610143711194238e-01 2.702511764342271361e-01 2.764336398579126386e-01 2.817520800166085637e-01 3.445237442767301039e-01 3.647917462873323524e-01 3.100405083128919825e-01 3.754788315642522689e-01 3.865992596811601567e-01
7.410000000000001030e-01 2.283861119228116909e-01 2.580449134476468509e-01 2.639869500257046586e-01 2.689255792101722387e-01 3.291989739750006971e-01 3.486680031646589017e-01 2.960045514915441989e-01 3.588954546520741196e-01 3.695956613886517972e-01
7.510000000000001119e-01 2.176383108418692147e-01 2.460770127459218082e-01 2.517802373860024701e-01 2.563568674895114197e-01 3.141535713160538146e-01 3.328297581163942032e-01 2.822440114857490134e-01 3.426043180068416016e-01 3.528859829265000858e-01
7.610000000000001208e-01 2.071104057838304702e-01 2.343399765598047635e-01 2.398059752140229428e-01 2.440378798828667650e-01 2.993790478882433215e-01 3.172684275232010020e-01 2.687503924118034848e-01 3.265966964079812240e-01 3.364614939387192694e-01
7.710000000000001297e-01 1.967955019114712156e-01 2.228266288897570724e-01 2.280569593053515531e-01 2.319608946337649302e-01 2.848672700270716840e-01 3.019757840714989428e-01 2.555155554613190994e-01 3.108642245918752933e-01 3.203138232868107949e-01
7.809999999999999165e-01 1.866869979897296250e-01 2.115300981031454641e-01 2.165262905508273661e-01 2.201185147655160823e-01 2.706104400766786711e-01 2.869439380275626839e-01 2.425316999543059293e-01 2.953988784392731493e-01 3.044349403046699987e-01
7.909999999999999254e-01 1.767785705894109327e-01 2.004438006626941549e-01 2.052073586455543386e-01 2.085036508376545417e-01 2.566010788434002210e-01 2.721653197006890790e-01 2.297913456027594614e-01 2.801929573490786751e-01 2.888171372370174628e-01
8.009999999999999343e-01 1.670641593148706749e-01 1.895614259004745894e-01 1.940938268412316647e-01 1.971095048044900488e-01 2.428320091527965963e-01 2.576326630023051956e-01 2.172873158945568817e-01 2.652390677109182082e-01 2.734530127690082968e-01
8.109999999999999432e-01 1.575379529783349219e-01 1.788769217592456606e-01 1.831796176694649725e-01 1.859295548936331643e-01 2.292963404291518681e-01 2.433389900265102712e-01 2.050127225151042176e-01 2.505301073964341096e-01 2.583354565732272623e-01
8.209999999999999520e-01 1.481943766500787851e-01 1.683844814295214765e-01 1.724588995579441619e-01 1.749575414293655928e-01 2.159874542232511629e-01 2.292775965718116815e-01 1.929609507311835503e-01 2.360592511958284900e-01 2.434576347944138464e-01
8.309999999999999609e-01 1.390280795198162445e-01 1.580785308168153880e-01 1.619260742775231465e-01 1.641874535321281858e-01 2.028989906203400306e-01 2.154420385400032389e-01 1.811256456675980064e-01 2.218199371323017755e-01 2.288129764084471940e-01
8.409999999999999698e-01 1.300339235099998159e-01 1.479537167790046792e-01 1.515757651646137405e-01 1.536135166309024469e-01 1.900248354657954331e-01 2.018261191546604771e-01 1.695006994130629496e-01 2.078058535925038086e-01 2.143951603985219390e-01
8.509999999999999787e-01 1.212069725866912751e-01 1.380048960786796064e-01 1.414028060510732487e-01 1.432301807305436381e-01 1.773591083510948629e-01 1.884238769294250548e-01 1.580802388968885197e-01 1.940109272161295584e-01 2.001981036791570800e-01
8.609999999999999876e-01 1.125424827181906173e-01 1.282271249998050977e-01 1.314022308672219697e-01 1.330321093810093724e-01 1.648961513072841611e-01 1.752295743499908964e-01 1.468586144826179718e-01 1.804293114922831953e-01 1.862159497322800061e-01
8.709999999999999964e-01 1.040358924355589965e-01 1.186156495822775769e-01 1.215692638569354639e-01 1.230141692992649527e-01 1.526305181573087977e-01 1.622376872068276299e-01 1.358303892292667125e-01 1.670553760144506961e-01 1.724430578928169422e-01
8.810000000000000053e-01 9.568281395301223013e-02 1.091658964313069191e-01 1.118993103702354136e-01 1.131714205990577704e-01 1.405569644823675690e-01 1.494428945424932931e-01 1.249903287744917324e-01 1.538836963495255616e-01 1.588739932479009132e-01
8.910000000000000142e-01 8.747902480928820834e-02 9.987346406248451269e-02 1.023879481933476360e-01 1.034991075868741256e-01 1.286704381610564996e-01 1.368400691717436002e-01 1.143333917977016057e-01 1.409090444800010222e-01 1.455035171081757450e-01
9.010000000000000231e-01 7.942045999449663662e-02 9.073411474588061187e-02 9.303091937681037815e-02 9.399265008588381098e-02 1.169660704430409287e-01 1.244242687335713887e-01 1.038547210242686536e-01 1.281263797813059768e-01 1.323265780105831735e-01
9.110000000000000320e-01 7.150320452933872639e-02 8.174376681582996851e-02 8.382412252963432342e-02 8.464763525246495057e-02 1.054391675220658076e-01 1.121907272415479384e-01 9.354963473512260819e-02 1.155308404993471011e-01 1.193383032191735055e-01
9.210000000000000409e-01 6.372348646645477344e-02 7.289848741529403320e-02 7.476360554908842437e-02 7.545980985282574327e-02 9.408520257571367784e-02 1.001348471007530022e-01 8.341361874835793999e-02 1.031177356958243030e-01 1.065339906924290814e-01
9.310000000000000497e-01 5.607767028584624558e-02 6.419448564629387510e-02 6.584555875683953396e-02 6.642507296930683092e-02 8.289980824170102569e-02 8.825219156045861768e-02 7.344231884258606291e-02 9.088253763132010665e-02 9.390910148641547217e-02
9.410000000000000586e-01 4.856225065839819832e-02 5.562810609975166881e-02 5.706630841445527874e-02 5.753946910839374124e-02 7.187876950275759458e-02 7.653847757444634525e-02 6.363153359324129343e-02 7.882087455832038903e-02 8.145925256580367757e-02
9.510000000000000675e-01 4.117384655359553752e-02 4.719582274043337272e-02 4.842231059559536782e-02 4.879918168554198132e-02 6.101801695433854006e-02 6.498956904492050879e-02 5.397720759576903754e-02 6.692852389846140615e-02 6.918020999873075727e-02
9.610000000000000764e-01 3.390919566911630711e-02 3.889423312404698824e-02 3.991014538976854487e-02 4.020052686099315903e-02 5.031362043084711133e-02 5.360147042377122473e-02 4.447542505137618701e-02 5.520140577998898512e-02 5.706788250955359409e-02
9.710000000000000853e-01 2.676514916213253853e-02 3.072005292588620914e-02 3.152651141807852331e-02 3.173994770638449009e-02 3.976178296841113846e-02 4.237032065008038140e-02 3.512240369253513683e-02 4.363557691323837612e-02 4.511831536825962330e-02
9.810000000000000941e-01 1.973866666218093702e-02 2.267011076038377704e-02 2.326822064062569403e-02 2.341400868018594927e-02 2.935883508318156906e-02 3.129238740364428256e-02 2.591448902726269099e-02 3.222722478348148678e-02 3.332768459655945092e-02
9.910000000000001030e-01 1.282681155066814002e-02 1.474134327626592383e-02 1.513219344077510777e-02 1.521939039255156521e-02 1.910122934600218605e-02 2.036406165572003310e-02 1.684814888300683808e-02 2.097266214189291017e-02 2.169229147186661766e-02
1.001000000000000112e+00 6.026746494790433811e-03 6.930790512675752586e-03 7.115453967665482347e-03 7.152884610063453726e-03 8.985535230449620547e-03 9.581852492653640183e-03 7.919968218700649057e-03 9.868321776674477547e-03 1.020855730736339347e-02
1.011000000000000121e+00 -6.642708408366035855e-04 -7.644085485141835674e-04 -7.848743194924730259e-04 -7.886102767871562644e-04 -9.915657453464646939e-04 -1.057617778705929662e-03 -8.733557313907510528e-04 -1.089248451744688007e-03 -1.126981501272814046e-03
1.021000000000000130e+00 -7.248891718968623714e-03 -8.347020083856205100e-03 -8.571572765972867991e-03 -8.608094069999695438e-03 -1.083328471160801068e-02 -1.155761832097342359e-02 -9.535018224117994268e-03 -1.190339032854086099e-02 -1.231767818339019570e-02
1.031000000000000139e+00 -1.372968023975560704e-02 -1.581971947604061263e-02 -1.624733157930295657e-02 -1.630846865462561718e-02 -2.054272979991056403e-02 -2.192131417349703695e-02 -1.806811133650910312e-02 -2.257733976746652965e-02 -2.336678007138707353e-02
1.040999999999999925e+00 -2.010911692225994876e-02 -2.318509504812610658e-02 -2.381475357149902272e-02 -2.389254219743552551e-02 -3.012291035864981051e-02 -3.215177047517869119e-02 -2.647562822351350043e-02 -3.311423107462171250e-02 -3.427743285308985921e-02
1.050999999999999934e+00 -2.638960215000386161e-02 -3.044565164735211354e-02 -3.127635775504462867e-02 -3.136303294253284940e-02 -3.957674093130911924e-02 -4.225195647166820473e-02 -3.476046711024879943e-02 -4.351710100453450025e-02 -4.505268462351684489e-02
1.060999999999999943e+00 -3.257345944245826352e-02 -3.760381404970708497e-02 -3.863458275490781746e-02 -3.872257284869109334e-02 -4.890704504568429284e-02 -5.222474932624663474e-02 -4.292543509825547804e-02 -5.378889262060760484e-02 -5.569548973696952093e-02
1.070999999999999952e+00 -3.866293856403608259e-02 -4.466193019579939305e-02 -4.589179005484339546e-02 -4.597371104999226077e-02 -5.811655882049025085e-02 -6.207293775101960925e-02 -5.097325178785162836e-02 -6.393245897100596764e-02 -6.620871247855869557e-02
1.080999999999999961e+00 -4.466021848077086909e-02 -5.162227426881203091e-02 -5.305026708360034704e-02 -5.311891714946060522e-02 -6.720793439952503501e-02 -7.179922546334573108e-02 -5.890655272640878126e-02 -7.395056659025155132e-02 -7.659513056000201436e-02
1.090999999999999970e+00 -5.056741017412077349e-02 -5.848704962423792453e-02 -6.011223015327767788e-02 -6.016058435397574067e-02 -7.618374322286616818e-02 -8.140623447959952075e-02 -6.672789269278993352e-02 -8.384589883618576156e-02 -8.685743845191963575e-02
1.100999999999999979e+00 -5.638655931953443640e-02 -6.525839157910484634e-02 -6.707982725636529864e-02 -6.710103246029586188e-02 -8.504647914428863087e-02 -9.089650825431189185e-02 -7.443974882672196869e-02 -9.362105907140461092e-02 -9.699825056062505446e-02
1.110999999999999988e+00 -6.211964883748942456e-02 -7.193837006879325036e-02 -7.395514073111669751e-02 -7.394251070022096750e-02 -9.379856140328381164e-02 -1.002725146744386092e-01 -8.204452361199113253e-02 -1.032785736975500024e-01 -1.070201042591410745e-01
1.120999999999999996e+00 -6.776860132423483118e-02 -7.852899217893727357e-02 -8.074018980062913631e-02 -8.068720045247419759e-02 -1.024423374596277331e-01 -1.095366489147054784e-01 -8.954454772110384542e-02 -1.128208950505332347e-01 -1.169254627784301337e-01
1.131000000000000005e+00 -7.333528136875099024e-02 -8.503220455882262718e-02 -8.743693299404139974e-02 -8.733721782890607743e-02 -1.109800856978707950e-01 -1.186912361633312984e-01 -9.694208272913648616e-02 -1.222504041640098266e-01 -1.267167179681327194e-01
1.141000000000000014e+00 -7.882149776206290315e-02 -9.144989572332727634e-02 -9.404727045557213783e-02 -9.389461614158513270e-02 -1.194140180088260755e-01 -1.277385342238729349e-01 -1.042393237038022752e-01 -1.315694134082598943e-01 -1.363961929325772371e-01
1.151000000000000023e+00 -8.422900560510090950e-02 -9.778389824890224014e-02 -1.005730461472195830e-01 -1.003613882572403082e-01 -1.277462822544708498e-01 -1.366807359999370197e-01 -1.114384016782459658e-01 -1.407801690109105330e-01 -1.459661445488112108e-01
1.161000000000000032e+00 -8.955950832020133368e-02 -1.040359908696442126e-01 -1.070160499524938913e-01 -1.067394688453323498e-01 -1.359789646225304238e-01 -1.455199718703015788e-01 -1.185413860128627650e-01 -1.498848534657966081e-01 -1.554287658741930755e-01
1.171000000000000041e+00 -9.481465957156721969e-02 -1.102079004785791183e-01 -1.133780196818583164e-01 -1.130307365249063334e-01 -1.441140918764325651e-01 -1.542583119557326132e-01 -1.255502866519385419e-01 -1.588855878356938145e-01 -1.647861884448822978e-01
1.181000000000000050e+00 -9.999606509960001777e-02 -1.163013040392218145e-01 -1.196606429940552385e-01 -1.192370159159812787e-01 -1.521536335061010325e-01 -1.628977682920238479e-01 -1.324670562805063123e-01 -1.677844339544331265e-01 -1.740404844797285577e-01
1.191000000000000059e+00 -1.051052844734624986e-01 -1.223178304121631393e-01 -1.258655592255235878e-01 -1.253600796002376505e-01 -1.600995037847160185e-01 -1.714402969018737621e-01 -1.392935923868100778e-01 -1.765833965335282252e-01 -1.831936689822172559e-01
1.201000000000000068e+00 -1.101438327661518057e-01 -1.282590621009616072e-01 -1.319943611450647702e-01 -1.314016499957225970e-01 -1.679535637361887213e-01 -1.798877997832063758e-01 -1.460317392349126664e-01 -1.852844251781523288e-01 -1.922477017580752623e-01
1.211000000000000076e+00 -1.151131821563231017e-01 -1.341265369216753101e-01 -1.380485966259230313e-01 -1.373634011499733909e-01 -1.757176230179475773e-01 -1.882421268063493303e-01 -1.526832897522397148e-01 -1.938894163170456209e-01 -2.012044893409807855e-01
1.221000000000000085e+00 -1.200147634602462404e-01 -1.399217495997627514e-01 -1.440297702515615230e-01 -1.432469604558406495e-01 -1.833934417232606084e-01 -1.965050775368525626e-01 -1.592499873363024676e-01 -2.024002150506384878e-01 -2.100658868431607706e-01
1.231000000000000094e+00 -1.248499675978323176e-01 -1.456461532982250007e-01 -1.499393448464170220e-01 -1.490539102936671301e-01 -1.909827321071267681e-01 -2.046784029754274148e-01 -1.657335275845603362e-01 -2.108186169214588679e-01 -2.188336997223846725e-01
1.241000000000000103e+00 -1.296201469957935504e-01 -1.513011610802752760e-01 -1.557787429454856876e-01 -1.547857896037969638e-01 -1.984871602395136825e-01 -2.127638072292784566e-01 -1.721355599514041990e-01 -2.191463696106329684e-01 -2.275096854796395396e-01
1.251000000000000112e+00 -1.343266169311861380e-01 -1.568881473099182078e-01 -1.615493481989550562e-01 -1.604440953926191959e-01 -2.059083475895344406e-01 -2.207629491113001496e-01 -1.784576893357035787e-01 -2.273851745640978750e-01 -2.360955552839730243e-01
1.261000000000000121e+00 -1.389706568183931845e-01 -1.624084489935350983e-01 -1.672525067193303405e-01 -1.660302841756864378e-01 -2.132478725439360956e-01 -2.286774436748580108e-01 -1.847014776024215321e-01 -2.355366885519452613e-01 -2.445929755322349963e-01
1.271000000000000130e+00 -1.435535114421305491e-01 -1.678633670652883714e-01 -1.728895283707360397e-01 -1.715457733607415880e-01 -2.205072718630865236e-01 -2.365088636842066216e-01 -1.908684450414617206e-01 -2.436025251641067424e-01 -2.530035693438086875e-01
1.281000000000000139e+00 -1.480763921393453419e-01 -1.732541676191584890e-01 -1.784616880066345612e-01 -1.769919425737511431e-01 -2.276880420774357039e-01 -2.442587410269392023e-01 -1.969600717667687462e-01 -2.515842562453960429e-01 -2.613289179967072107e-01
1.291000000000000147e+00 -1.525404779323241145e-01 -1.785820830902221656e-01 -1.839702266541135278e-01 -1.823701349306511843e-01 -2.347916408273706679e-01 -2.519285680669500205e-01 -2.029777990586061343e-01 -2.594834132728499609e-01 -2.695705623035667409e-01
1.301000000000000156e+00 -1.569469166154766615e-01 -1.838483133875471187e-01 -1.894163526529024644e-01 -1.876816582573501979e-01 -2.418194881490595138e-01 -2.595197989462775245e-01 -2.089230306516045299e-01 -2.673014886780104571e-01 -2.777300039359009709e-01
1.311000000000000165e+00 -1.612968257979647824e-01 -1.890540269810749296e-01 -1.948012427440778960e-01 -1.929277862605602023e-01 -2.487729677089099145e-01 -2.670338508310500791e-01 -2.147971339712628769e-01 -2.750399371167835949e-01 -2.858087066918537644e-01
1.321000000000000174e+00 -1.655912939042785970e-01 -1.942003619446789620e-01 -2.001260431189677558e-01 -1.981097596516613879e-01 -2.556534279890060879e-01 -2.744721051122304689e-01 -2.206014413212437075e-01 -2.827001766892856538e-01 -2.938080977181795617e-01
1.331000000000000183e+00 -1.698313811347637592e-01 -1.992884269574083933e-01 -2.053918704237119308e-01 -2.032287872258894401e-01 -2.624621834257799824e-01 -2.818359085568573619e-01 -2.263372510237687818e-01 -2.902835901119523165e-01 -3.017295686821429013e-01
